555,10.224.25.23,Access Point Red Negocio,Candelaria,Operaciones UG,IT
556,10.224.25.24,Access Point Red Negocio,Candelaria,Operaciones UG,IT
557,10.224.27.130,Access Point Red Negocio,Candelaria,Desempeno Socia,IT
558,10.224.3.117,Access Point Red Negocio,Candelaria,Concentradora,IT
559,10.224.3.135,Access Point Red Negocio,Candelaria,Concentradora,IT
560,10.224.3.31,Access Point Red Negocio,Candelaria,DPRO,IT
561,10.224.3.98,Access Point Red Negocio,Candelaria,DPRO,IT
562,10.224.4.120,Access Point Red Negocio,Candelaria,Mantencion Mina,IT
563,10.224.4.124,Access Point Red Negocio,Candelaria,Taller Electrico,IT
564,10.224.4.14,Access Point Red Negocio,Candelaria,DPRO,IT
565,10.224.4.142,Access Point Red Negocio,Candelaria,DPRO,IT
566,10.224.4.144,Access Point Red Negocio,Candelaria,Concentradora,IT
567,10.224.4.146,Access Point Red Negocio,Candelaria,Concentradora,IT
568,10.224.4.147,Access Point Red Negocio,Candelaria,Concentradora,IT
569,10.224.4.158,Access Point Red Negocio,Candelaria,Concentradora,IT
570,10.224.4.16,Access Point Red Negocio,Candelaria,ABC,IT
571,10.224.4.188,Access Point Red Negocio,Candelaria,Concentradora,IT
572,10.224.4.20,Access Point Red Negocio,Candelaria,DPRO,IT
573,10.224.4.209,Access Point Red Negocio,Candelaria,Metalurgia,IT
574,10.224.4.250,Access Point Red Negocio,Candelaria,Concentradora,IT
575,10.224.4.39,Access Point Red Negocio,Candelaria,Concentradora,IT
576,10.224.4.40,Access Point Red Negocio,Candelaria,Mantencion Mina,IT
577,10.224.4.46,Access Point Red Negocio,Candelaria,Concentradora,IT
578,10.224.4.54,Access Point Red Negocio,Candelaria,Concentradora,IT
579,10.224.4.62,Access Point Red Negocio,Candelaria,DPI,IT
580,10.224.4.73,Access Point Red Negocio,Candelaria,Geologia,IT
581,10.224.4.78,Access Point Red Negocio,Candelaria,Concentradora,IT
582,10.224.4.80,Access Point Red Negocio,Candelaria,Concentradora,IT
583,10.224.4.82,Access Point Red Negocio,Candelaria,Concentradora,IT
584,10.224.4.84,Access Point Red Negocio,Candelaria,TICA,IT
585,10.224.45.134,Access Point Red Negocio,Candelaria Norte,Mantencion UG,IT
586,10.224.5.131,Access Point Red Negocio,Candelaria,Prevension Riesgo,IT
587,10.224.5.136,Access Point Red Negocio,Candelaria,Prevension Riesgo,IT
588,10.224.5.142,Access Point Red Negocio,Candelaria,Lab Quimico,IT
589,10.224.5.155,Access Point Red Negocio,Candelaria,Operaciones UG,IT
590,10.224.5.30,Access Point Red Negocio,Candelaria,Prevension Riesgo,IT
591,10.224.6.14,Access Point Red Negocio,Candelaria,Prevension Riesgo,IT
592,10.224.6.245,Access Point Red Negocio,Candelaria,DEO,IT
593,10.224.7.142,Access Point Red Negocio,Candelaria,Operaciones Mina,IT
594,10.224.8.12,Access Point Red Negocio,Candelaria,Operaciones Mina,IT
595,10.224.8.13,Access Point Red Negocio,Candelaria,Operaciones Mina,IT
596,10.224.8.137,Access Point Red Negocio,Candelaria,Operaciones Mina,IT
597,10.224.8.250,Access Point Red Negocio,Candelaria,Operaciones Mina,IT
598,10.230.1.10,Access Point Red Negocio,PAC,Operaciones Concentradora,IT
599,10.230.1.13,Access Point Red Negocio,PAC,Concentradora,IT
600,10.230.1.131,Access Point Red Negocio,PAC,Concentradora,IT
601,10.230.1.132,Access Point Red Negocio,PAC,Ingenieria,IT
602,10.230.1.135,Access Point Red Negocio,Candelaria,Operaciones UG,IT
603,10.230.1.20,Access Point Red Negocio,PAC,Geomecanicos,IT
604,10.230.1.23,Access Point Red Negocio,PAC,Exploracion,IT
605,10.230.1.29,Access Point Red Negocio,Candelaria,RRHH,IT
606,10.230.3.136,Access Point Red Negocio,Santos,Taller Electrico,IT
607,10.230.3.14,Access Point Red Negocio,Candelaria,Operaciones UG,IT
608,10.230.5.13,Access Point Red Negocio,Santos,Mantencion UG,IT
609,10.230.5.14,Access Point Red Negocio,Santos,TICA,IT
610,10.230.5.15,Access Point Red Negocio,Santos,Operaciones UG,IT
611,10.230.5.16,Access Point Red Negocio,Santos,DPI,IT
612,10.230.7.12,Access Point Red Negocio,Candelaria,Desempeno Socia,IT
